payment_id,trip_id,amount,payment_method,payment_status,payment_date
8630,8630,523.17,UPI,Completed,2024-06-24 01:37:22
8631,8631,661.71,Credit Card,Completed,2024-11-20 00:18:48
8632,8632,609.73,Cash,Completed,2023-12-18 15:41:00
8633,8633,269.3,Cash,Completed,2025-06-07 00:43:31
8634,8634,130.0,Paytm,Completed,2023-10-03 18:17:11
8635,8635,550.92,Cash,Completed,2023-08-24 14:30:20
8636,8636,686.65,PayPal,Completed,2024-11-22 08:46:30
8637,8637,571.49,Paytm,Completed,2024-12-19 07:58:37
8638,8638,735.13,UPI,Completed,2024-09-26 03:10:30
8639,8639,325.7,Credit Card,Completed,2024-02-08 06:30:00
8640,8640,552.25,Credit Card,Completed,2025-02-17 18:29:01
8641,8641,532.98,Credit Card,Completed,2023-09-21 02:38:15
8642,8642,485.6,Cash,Completed,2024-11-11 05:58:20
8643,8643,652.36,UPI,Completed,2025-06-26 08:36:31
8644,8644,780.55,PayPal,Failed,2023-11-24 20:22:54
8645,8645,518.77,UPI,Completed,2024-03-17 14:15:14
8646,8646,199.39,UPI,Completed,2025-06-02 13:25:40
8647,8647,110.87,Credit Card,Completed,2025-08-03 22:15:20
8648,8648,98.33,Credit Card,Failed,2024-05-08 16:51:14
8649,8649,337.54,PayPal,Completed,2023-09-10 21:21:19
8650,8650,573.39,Credit Card,Completed,2025-07-21 18:32:52
8651,8651,76.3,Credit Card,Completed,2023-08-08 20:49:37
8652,8652,287.46,Credit Card,Completed,2024-03-31 15:37:30
8653,8653,345.39,Cash,Completed,2024-11-30 21:04:34
8654,8654,250.07,UPI,Completed,2024-06-12 23:20:20
8655,8655,560.14,UPI,Completed,2024-09-21 20:32:44
8656,8656,530.3,PayPal,Pending,2024-08-16 16:27:10
8657,8657,775.53,Paytm,Failed,2025-06-03 06:23:16
8658,8658,651.05,Credit Card,Completed,2025-06-22 12:26:31
8659,8659,507.03,Credit Card,Completed,2024-12-16 21:35:36
8660,8660,734.08,Credit Card,Completed,2025-02-27 05:40:38
8661,8661,166.74,Paytm,Completed,2023-09-14 14:39:26
8662,8662,682.31,PayPal,Completed,2024-09-14 03:02:29
8663,8663,145.43,UPI,Completed,2024-10-24 05:29:45
8664,8664,284.35,Paytm,Completed,2024-01-30 14:32:36
8665,8665,604.54,Paytm,Completed,2024-07-08 11:04:12
8666,8666,187.64,Credit Card,Completed,2025-01-21 15:11:01
8667,8667,383.64,Paytm,Completed,2023-10-21 16:35:37
8668,8668,410.01,Cash,Completed,2024-06-06 08:58:41
8669,8669,84.68,Paytm,Completed,2025-04-21 21:17:10
8670,8670,710.34,Cash,Completed,2025-06-28 10:46:56
8671,8671,148.75,Cash,Completed,2025-03-19 16:23:19
8672,8672,366.36,Credit Card,Completed,2023-11-10 22:19:33
8673,8673,543.12,UPI,Completed,2023-12-09 23:35:52
8674,8674,395.06,Cash,Completed,2023-12-11 10:08:26
8675,8675,313.27,UPI,Completed,2024-07-19 06:05:36
8676,8676,232.32,Credit Card,Completed,2025-06-11 05:39:05
8677,8677,142.38,Cash,Completed,2024-12-14 11:37:50
8678,8678,138.89,PayPal,Completed,2023-09-16 06:46:28
8679,8679,537.87,Cash,Completed,2023-09-09 19:39:46
8680,8680,721.7,PayPal,Failed,2025-03-02 08:50:57
8681,8681,433.49,UPI,Completed,2023-12-21 13:30:10
8682,8682,111.59,PayPal,Completed,2024-06-14 06:40:36
8683,8683,362.0,Cash,Completed,2023-10-16 08:19:26
8684,8684,587.94,Credit Card,Completed,2024-07-06 17:45:54
8685,8685,605.62,Credit Card,Completed,2024-07-10 02:13:58
8686,8686,554.2,Cash,Completed,2024-10-22 04:39:42
8687,8687,738.08,PayPal,Completed,2024-05-04 04:51:20
8688,8688,53.7,UPI,Completed,2024-01-19 11:16:43
8689,8689,748.83,Cash,Completed,2025-03-19 14:05:29
8690,8690,718.42,Paytm,Completed,2024-03-23 07:24:36
8691,8691,786.54,Paytm,Completed,2024-01-24 01:39:53
8692,8692,288.84,Cash,Completed,2023-12-23 17:40:59
8693,8693,617.46,PayPal,Completed,2024-11-30 22:41:51
8694,8694,97.76,Credit Card,Completed,2024-04-25 13:16:31
8695,8695,135.42,Paytm,Completed,2023-09-22 02:12:47
8696,8696,533.58,Credit Card,Completed,2025-02-12 14:44:07
8697,8697,190.82,Paytm,Completed,2024-06-03 00:38:02
8698,8698,314.1,Cash,Completed,2024-12-28 19:49:31
8699,8699,56.88,Paytm,Completed,2024-02-23 00:57:11
8700,8700,310.73,UPI,Completed,2024-06-05 06:27:10
8701,8701,379.52,Credit Card,Completed,2023-08-24 00:59:45
8702,8702,62.82,UPI,Completed,2023-08-28 05:02:37
8703,8703,505.45,Cash,Failed,2025-04-27 08:36:18
8704,8704,623.25,Credit Card,Completed,2023-10-15 05:44:29
8705,8705,186.36,Cash,Completed,2025-06-12 19:59:56
8706,8706,485.24,Cash,Completed,2024-05-18 17:05:40
8707,8707,514.93,PayPal,Completed,2025-04-21 10:29:46
8708,8708,210.11,Paytm,Completed,2024-05-06 21:18:56
8709,8709,138.65,UPI,Completed,2023-11-05 00:31:01
8710,8710,223.94,PayPal,Completed,2024-06-10 00:42:50
8711,8711,471.33,Credit Card,Completed,2024-07-09 04:49:43
8712,8712,566.3,Paytm,Completed,2023-08-11 01:45:07
8713,8713,321.39,UPI,Completed,2024-08-07 22:02:59
8714,8714,121.48,Cash,Completed,2023-12-22 12:47:48
8715,8715,568.9,Credit Card,Pending,2024-09-26 22:59:42
8716,8716,727.47,Credit Card,Completed,2025-07-15 06:48:11
8717,8717,411.56,Credit Card,Completed,2024-10-19 19:16:46
8718,8718,131.78,Cash,Completed,2024-12-30 04:27:31
8719,8719,566.58,Credit Card,Completed,2024-09-25 08:58:43
8720,8720,557.89,PayPal,Completed,2025-06-14 17:42:17
8721,8721,439.69,Paytm,Completed,2024-12-19 12:30:46
8722,8722,288.78,PayPal,Completed,2024-06-01 15:06:25
8723,8723,157.89,Cash,Failed,2024-04-14 07:37:48
8724,8724,425.44,UPI,Completed,2024-09-07 13:22:24
8725,8725,136.73,UPI,Completed,2025-05-03 22:26:48
8726,8726,339.02,Credit Card,Completed,2024-01-30 01:51:13
8727,8727,733.46,UPI,Completed,2023-09-11 07:32:46
8728,8728,455.73,Cash,Completed,2024-11-05 09:16:55
8729,8729,484.98,Cash,Completed,2024-09-08 10:22:17
8730,8730,465.88,Credit Card,Completed,2025-06-21 17:16:03
8731,8731,445.65,UPI,Completed,2024-01-26 14:35:54
8732,8732,406.51,UPI,Completed,2025-07-26 05:06:43
8733,8733,364.22,Paytm,Pending,2024-07-09 07:13:49
8734,8734,663.95,Paytm,Completed,2024-06-27 01:31:30
8735,8735,766.33,Paytm,Completed,2024-12-25 20:05:21
8736,8736,570.49,Paytm,Failed,2024-03-28 17:07:58
8737,8737,172.14,UPI,Completed,2025-06-21 10:30:53
8738,8738,330.84,Credit Card,Completed,2025-06-09 23:40:56
8739,8739,566.68,Credit Card,Completed,2025-02-28 20:39:15
8740,8740,510.41,Cash,Completed,2023-10-16 19:10:29
8741,8741,289.83,UPI,Completed,2025-05-22 16:58:47
8742,8742,630.23,UPI,Completed,2024-06-23 00:31:08
8743,8743,156.21,PayPal,Completed,2024-05-22 09:02:16
8744,8744,551.93,Paytm,Completed,2023-08-18 05:32:15
8745,8745,466.98,Cash,Pending,2025-04-23 06:37:04
8746,8746,238.57,Cash,Completed,2024-08-07 00:40:15
8747,8747,208.0,PayPal,Completed,2025-02-13 11:10:45
8748,8748,717.61,Cash,Completed,2025-08-02 13:48:18
8749,8749,561.79,UPI,Completed,2024-06-03 08:02:36
8750,8750,125.92,Paytm,Completed,2024-05-15 13:54:55
8751,8751,603.21,Paytm,Completed,2024-06-05 01:37:45
8752,8752,592.55,PayPal,Completed,2024-08-13 00:41:11
8753,8753,688.94,UPI,Completed,2025-06-12 21:19:00
8754,8754,688.37,Cash,Completed,2024-02-07 02:39:31
8755,8755,653.02,Cash,Completed,2024-09-26 03:21:28
8756,8756,321.09,PayPal,Completed,2025-03-30 07:05:10
8757,8757,701.78,Credit Card,Completed,2024-05-04 05:46:32
8758,8758,532.86,UPI,Completed,2024-07-26 10:19:43
8759,8759,740.83,Credit Card,Completed,2024-05-17 13:22:40
8760,8760,204.65,Paytm,Completed,2023-09-25 06:40:12
8761,8761,501.08,Cash,Completed,2025-07-16 19:28:12
8762,8762,133.69,PayPal,Completed,2024-07-17 10:49:50
8763,8763,509.91,Paytm,Completed,2023-10-13 23:52:04
8764,8764,783.64,Paytm,Completed,2024-03-13 12:01:14
8765,8765,614.42,PayPal,Completed,2024-05-09 16:55:47
8766,8766,53.12,PayPal,Completed,2023-12-16 04:25:03
8767,8767,548.68,Cash,Completed,2023-12-13 21:14:28
8768,8768,486.63,Credit Card,Completed,2024-04-02 07:56:06
8769,8769,593.76,Paytm,Completed,2023-09-28 20:30:58
8770,8770,550.57,Cash,Completed,2025-04-30 05:41:29
8771,8771,123.57,Cash,Completed,2024-03-01 05:38:17
8772,8772,216.1,Paytm,Completed,2025-03-08 04:50:04
8773,8773,524.78,UPI,Completed,2025-01-04 13:53:26
8774,8774,469.94,UPI,Completed,2024-11-05 14:13:37
8775,8775,389.16,Cash,Completed,2023-11-03 12:46:07
8776,8776,766.38,UPI,Completed,2024-12-18 11:03:16
8777,8777,512.5,UPI,Pending,2025-02-15 23:58:20
8778,8778,224.03,Paytm,Completed,2023-09-17 21:21:55
8779,8779,456.62,Cash,Completed,2025-07-11 09:53:12
8780,8780,56.31,Credit Card,Completed,2024-10-21 23:42:00
8781,8781,654.15,UPI,Completed,2025-04-06 16:02:03
8782,8782,540.24,Cash,Failed,2023-08-22 07:21:24
8783,8783,528.37,Credit Card,Completed,2024-12-05 23:20:31
8784,8784,251.23,Paytm,Completed,2024-04-12 20:16:51
8785,8785,783.64,Credit Card,Completed,2025-06-14 04:49:16
8786,8786,706.99,Cash,Completed,2024-01-17 14:50:11
8787,8787,238.89,Credit Card,Completed,2024-10-23 21:34:18
8788,8788,88.72,Paytm,Completed,2025-05-09 23:11:21
8789,8789,62.4,PayPal,Failed,2023-08-23 00:46:29
8790,8790,636.24,Credit Card,Completed,2024-03-12 20:20:17
8791,8791,237.52,PayPal,Completed,2023-09-07 07:45:09
8792,8792,423.13,PayPal,Completed,2023-09-18 11:05:55
8793,8793,103.1,Cash,Completed,2025-07-03 11:33:39
8794,8794,529.1,UPI,Completed,2024-03-01 02:04:50
8795,8795,187.01,UPI,Completed,2025-02-22 22:48:26
8796,8796,101.13,UPI,Completed,2024-03-17 23:55:46
8797,8797,629.45,PayPal,Completed,2024-02-23 21:25:26
8798,8798,244.17,Cash,Completed,2023-10-26 12:21:00
8799,8799,297.8,UPI,Completed,2025-06-12 02:33:23
8800,8800,527.6,PayPal,Completed,2024-10-09 03:20:19
8801,8801,188.55,PayPal,Completed,2023-11-01 19:47:32
8802,8802,221.16,UPI,Completed,2025-04-05 12:33:58
8803,8803,638.26,Paytm,Completed,2025-07-26 19:24:19
8804,8804,178.51,Credit Card,Completed,2024-07-29 08:06:07
8805,8805,524.98,Cash,Completed,2024-06-29 03:33:39
8806,8806,683.37,Cash,Completed,2024-10-16 23:19:20
8807,8807,75.26,Paytm,Completed,2024-01-31 09:46:23
8808,8808,773.4,UPI,Pending,2024-04-28 08:46:24
8809,8809,759.92,PayPal,Completed,2023-09-19 08:07:20
8810,8810,727.61,Paytm,Pending,2024-10-09 03:12:21
8811,8811,506.29,Cash,Completed,2025-03-24 22:38:03
8812,8812,181.26,UPI,Completed,2024-01-22 05:18:58
8813,8813,66.42,UPI,Completed,2025-02-02 20:38:31
8814,8814,560.28,PayPal,Completed,2024-08-05 00:26:43
8815,8815,752.87,Paytm,Completed,2025-07-26 18:18:22
8816,8816,495.66,UPI,Completed,2024-12-10 12:15:02
8817,8817,380.29,Credit Card,Completed,2023-08-30 03:12:49
8818,8818,133.41,UPI,Completed,2023-09-12 11:44:18
8819,8819,543.58,Paytm,Completed,2025-04-06 11:05:59
8820,8820,195.64,Paytm,Completed,2024-06-04 02:44:25
8821,8821,255.7,Paytm,Completed,2024-04-05 04:29:58
8822,8822,543.29,Paytm,Completed,2024-09-06 21:30:57
8823,8823,767.0,Cash,Completed,2024-06-29 13:07:14
8824,8824,256.61,Credit Card,Completed,2025-01-22 11:12:55
8825,8825,793.45,PayPal,Completed,2024-09-03 07:03:01
8826,8826,189.99,UPI,Completed,2025-01-14 13:00:37
8827,8827,138.03,PayPal,Completed,2024-12-18 05:34:07
8828,8828,59.21,UPI,Completed,2025-05-11 07:07:48
8829,8829,243.59,Cash,Completed,2024-11-03 01:16:44
8830,8830,290.65,Cash,Completed,2023-12-23 21:54:55
8831,8831,386.04,Credit Card,Completed,2024-01-16 09:19:40
8832,8832,87.07,Paytm,Completed,2025-06-23 15:55:07
8833,8833,422.93,Cash,Pending,2025-02-25 16:18:11
8834,8834,794.57,Paytm,Completed,2025-05-05 17:28:33
8835,8835,753.26,Cash,Completed,2025-05-28 11:58:46
8836,8836,629.13,Cash,Pending,2025-06-13 01:39:40
8837,8837,120.78,PayPal,Completed,2025-04-06 23:22:28
8838,8838,767.53,Cash,Pending,2024-01-27 11:54:39
8839,8839,693.82,Cash,Completed,2025-07-24 05:51:18
8840,8840,589.18,Credit Card,Completed,2025-05-28 02:11:20
8841,8841,579.59,PayPal,Completed,2024-08-17 03:11:41
8842,8842,100.31,UPI,Completed,2024-11-16 08:21:11
8843,8843,155.3,Cash,Completed,2023-11-23 19:08:18
8844,8844,88.24,PayPal,Completed,2023-08-18 20:12:43
8845,8845,159.47,Credit Card,Completed,2024-06-15 11:34:19
8846,8846,796.85,Paytm,Pending,2024-01-08 06:04:08
8847,8847,125.41,Cash,Completed,2024-09-26 08:34:23
8848,8848,773.26,UPI,Completed,2023-08-25 19:19:35
8849,8849,505.39,PayPal,Completed,2024-08-09 23:20:15
8850,8850,768.47,Paytm,Completed,2025-04-25 19:01:59
8851,8851,559.14,PayPal,Completed,2024-06-06 11:05:32
8852,8852,384.48,UPI,Completed,2024-11-01 23:56:10
8853,8853,624.18,Credit Card,Completed,2024-06-18 11:01:28
8854,8854,215.14,Paytm,Completed,2024-12-02 14:27:24
8855,8855,186.59,UPI,Completed,2025-07-26 16:48:17
8856,8856,680.77,Paytm,Completed,2024-08-25 23:24:06
8857,8857,683.01,Cash,Completed,2023-12-04 11:36:07
8858,8858,504.01,Paytm,Completed,2024-11-11 19:34:25
8859,8859,667.69,Cash,Completed,2023-08-30 02:42:56
8860,8860,714.87,UPI,Completed,2025-06-21 12:18:57
8861,8861,357.1,Cash,Completed,2023-09-18 15:11:29
8862,8862,563.96,Cash,Completed,2024-05-22 22:21:10
8863,8863,180.7,Credit Card,Completed,2024-03-02 13:44:44
8864,8864,412.32,PayPal,Completed,2024-02-07 13:35:37
8865,8865,529.86,Paytm,Completed,2025-01-10 10:20:49
8866,8866,180.98,Cash,Completed,2024-12-13 20:05:54
8867,8867,500.69,UPI,Pending,2025-03-30 03:54:25
8868,8868,781.05,Credit Card,Completed,2024-10-13 09:59:53
8869,8869,785.71,UPI,Completed,2025-05-06 11:08:23
8870,8870,760.95,Cash,Completed,2025-01-03 18:18:59
8871,8871,145.5,PayPal,Completed,2025-06-27 14:08:25
8872,8872,720.99,Paytm,Completed,2024-04-02 19:26:06
8873,8873,622.93,Cash,Completed,2023-12-04 02:48:15
8874,8874,83.61,Credit Card,Completed,2024-09-12 00:24:07
8875,8875,165.41,PayPal,Completed,2023-11-29 19:08:50
8876,8876,716.23,Cash,Completed,2024-02-14 21:47:08
8877,8877,51.38,Paytm,Completed,2024-11-08 07:55:39
8878,8878,262.69,Cash,Completed,2025-04-19 00:30:39
8879,8879,647.77,PayPal,Completed,2024-07-01 14:15:06
8880,8880,500.42,Credit Card,Completed,2024-02-01 22:09:23
8881,8881,532.5,UPI,Completed,2024-11-02 20:43:16
8882,8882,90.56,PayPal,Completed,2023-11-10 08:39:57
8883,8883,216.51,Credit Card,Completed,2024-06-14 06:59:26
8884,8884,56.39,Paytm,Completed,2025-06-09 09:57:43
8885,8885,699.83,Paytm,Completed,2025-02-13 08:21:53
8886,8886,128.78,UPI,Pending,2025-06-21 08:20:08
8887,8887,178.85,Paytm,Completed,2024-02-06 15:12:21
8888,8888,164.18,PayPal,Completed,2025-06-25 14:02:24
8889,8889,781.05,UPI,Completed,2025-03-23 07:51:08
8890,8890,330.16,PayPal,Pending,2024-09-28 18:07:11
8891,8891,189.24,PayPal,Completed,2024-09-03 16:41:44
8892,8892,65.91,Paytm,Completed,2025-05-28 08:44:46
8893,8893,629.48,Cash,Completed,2025-03-09 05:25:19
8894,8894,521.83,Credit Card,Pending,2024-08-31 09:21:00
8895,8895,360.3,UPI,Completed,2024-12-13 18:24:56
8896,8896,109.89,PayPal,Completed,2024-09-07 23:01:51
8897,8897,747.25,PayPal,Completed,2024-07-14 04:51:50
8898,8898,385.17,Credit Card,Completed,2023-08-20 09:50:29
8899,8899,374.99,Credit Card,Pending,2024-04-08 21:32:05
8900,8900,639.53,PayPal,Pending,2023-11-16 10:25:55
8901,8901,468.9,Paytm,Completed,2024-08-10 22:11:00
8902,8902,680.25,UPI,Completed,2024-06-09 21:02:37
8903,8903,227.5,Cash,Completed,2024-08-30 01:31:41
8904,8904,613.19,Credit Card,Completed,2024-01-07 06:29:18
8905,8905,463.65,PayPal,Completed,2024-07-22 01:21:00
8906,8906,784.52,Cash,Completed,2024-12-04 05:35:52
8907,8907,72.35,PayPal,Pending,2024-02-12 04:49:26
8908,8908,432.19,Cash,Completed,2025-06-25 12:22:06
8909,8909,790.04,UPI,Completed,2024-04-18 16:40:22
8910,8910,346.78,Paytm,Failed,2024-02-27 05:36:57
8911,8911,323.69,PayPal,Completed,2025-05-08 06:53:30
8912,8912,734.32,PayPal,Completed,2024-09-10 09:53:16
8913,8913,261.81,Cash,Completed,2025-04-30 20:54:25
8914,8914,682.16,PayPal,Completed,2024-12-20 23:49:10
8915,8915,453.26,UPI,Completed,2025-04-22 02:24:42
8916,8916,511.7,Cash,Completed,2024-06-03 00:21:33
8917,8917,245.48,Credit Card,Completed,2024-06-13 18:51:54
8918,8918,652.98,PayPal,Completed,2025-05-27 19:29:19
8919,8919,457.82,Credit Card,Completed,2024-10-22 08:00:42
8920,8920,410.49,Cash,Completed,2023-10-18 02:05:19
8921,8921,185.74,PayPal,Completed,2024-03-12 19:28:00
8922,8922,318.19,Paytm,Completed,2025-04-04 07:58:37
8923,8923,627.2,Paytm,Completed,2023-11-17 02:40:34
8924,8924,311.03,Paytm,Completed,2024-04-05 03:36:49
8925,8925,442.98,Cash,Completed,2025-04-13 23:17:08
8926,8926,507.73,Paytm,Completed,2025-07-18 16:40:18
8927,8927,705.03,Credit Card,Completed,2024-04-17 04:51:09
8928,8928,737.98,Paytm,Pending,2024-04-01 00:04:17
8929,8929,465.51,UPI,Completed,2023-11-24 08:04:20
8930,8930,545.16,Paytm,Pending,2024-04-13 14:50:17
8931,8931,551.84,Paytm,Completed,2024-12-26 22:17:15
8932,8932,525.22,UPI,Completed,2025-04-08 15:13:32
8933,8933,539.62,UPI,Pending,2024-04-10 20:09:23
8934,8934,780.97,PayPal,Completed,2024-04-30 00:10:15
8935,8935,692.46,PayPal,Failed,2025-01-12 09:11:14
8936,8936,323.8,UPI,Completed,2024-11-12 18:16:40
8937,8937,141.05,PayPal,Completed,2024-11-02 11:38:31
8938,8938,518.77,PayPal,Completed,2023-12-03 02:47:45
8939,8939,628.81,Credit Card,Completed,2025-04-11 17:56:03
8940,8940,58.19,PayPal,Completed,2025-01-23 06:48:52
8941,8941,219.71,Paytm,Completed,2025-05-11 09:49:36
8942,8942,233.08,UPI,Completed,2025-07-07 11:22:56
8943,8943,140.96,PayPal,Completed,2024-09-12 21:47:04
8944,8944,143.33,Cash,Completed,2025-07-30 13:23:04
8945,8945,180.15,Credit Card,Completed,2025-04-20 02:54:53
8946,8946,615.91,Credit Card,Completed,2024-04-27 08:54:42
8947,8947,414.3,Paytm,Completed,2025-01-10 20:05:55
8948,8948,391.42,PayPal,Completed,2024-02-05 15:49:16
8949,8949,655.01,Paytm,Completed,2024-01-07 18:03:52
8950,8950,580.11,Credit Card,Completed,2025-05-27 21:49:49
8951,8951,580.5,Paytm,Completed,2025-01-10 23:55:37
8952,8952,331.84,PayPal,Failed,2024-10-12 00:58:45
8953,8953,155.8,Credit Card,Failed,2025-06-29 15:21:59
8954,8954,79.66,Credit Card,Completed,2024-08-24 23:44:25
8955,8955,619.63,PayPal,Completed,2024-06-12 03:58:41
8956,8956,422.64,Cash,Completed,2024-04-12 04:49:40
8957,8957,658.3,Paytm,Completed,2024-12-10 18:24:48
8958,8958,788.37,Paytm,Completed,2025-06-26 11:52:20
8959,8959,525.36,Cash,Completed,2024-08-11 16:57:06
8960,8960,212.06,UPI,Completed,2024-05-21 13:48:28
8961,8961,571.65,PayPal,Completed,2024-10-10 05:40:38
8962,8962,745.91,Cash,Completed,2023-11-24 05:29:56
8963,8963,272.94,Cash,Completed,2024-02-21 20:26:19
8964,8964,715.0,Cash,Completed,2023-08-27 16:01:03
8965,8965,780.4,Paytm,Completed,2024-10-08 22:01:18
8966,8966,324.7,PayPal,Completed,2024-01-29 12:47:53
8967,8967,325.09,Paytm,Completed,2024-02-26 10:25:40
8968,8968,320.79,Credit Card,Pending,2023-10-20 01:04:51
8969,8969,630.39,Paytm,Completed,2024-05-07 15:04:21
8970,8970,51.89,Paytm,Completed,2024-09-06 01:14:53
8971,8971,352.1,Credit Card,Completed,2025-01-24 14:30:34
8972,8972,222.92,UPI,Completed,2024-04-27 15:21:56
8973,8973,151.43,UPI,Completed,2024-10-15 09:15:03
8974,8974,571.53,PayPal,Completed,2024-01-15 14:08:55
8975,8975,398.8,Paytm,Completed,2024-11-02 08:46:41
8976,8976,639.69,UPI,Completed,2023-12-31 18:11:34
8977,8977,329.28,Credit Card,Completed,2024-06-03 23:09:21
8978,8978,583.67,Paytm,Completed,2024-06-12 14:29:47
8979,8979,383.88,PayPal,Completed,2023-09-13 00:05:59
8980,8980,329.62,Cash,Completed,2024-04-19 03:07:19
8981,8981,402.17,Paytm,Completed,2024-05-18 06:31:41
8982,8982,792.24,Cash,Completed,2025-01-02 08:54:49
8983,8983,533.43,Paytm,Completed,2024-12-09 12:37:10
8984,8984,582.77,Credit Card,Completed,2024-01-01 17:39:17
8985,8985,182.41,Credit Card,Pending,2024-07-13 02:57:01
8986,8986,695.28,PayPal,Completed,2025-02-20 08:17:55
8987,8987,749.33,UPI,Completed,2024-09-06 06:07:39
8988,8988,556.37,Cash,Completed,2023-12-07 20:39:28
8989,8989,337.92,Credit Card,Completed,2025-07-17 11:09:41
8990,8990,411.09,Cash,Completed,2025-04-25 08:59:06
8991,8991,340.98,Paytm,Completed,2024-10-24 05:28:04
8992,8992,668.9,UPI,Completed,2023-10-23 13:16:20
8993,8993,319.24,Credit Card,Completed,2025-07-06 06:54:18
8994,8994,652.53,PayPal,Completed,2024-04-15 12:29:21
8995,8995,727.6,Credit Card,Completed,2024-10-21 04:23:07
8996,8996,340.2,PayPal,Completed,2024-05-08 18:45:28
8997,8997,382.81,PayPal,Failed,2023-08-18 10:17:52
8998,8998,180.78,Cash,Completed,2025-06-02 02:32:21
8999,8999,414.85,Credit Card,Completed,2024-08-01 00:35:14
9000,9000,455.87,Cash,Completed,2025-03-04 11:34:55
9001,9001,230.03,Cash,Completed,2023-10-22 19:48:01
9002,9002,133.21,Credit Card,Completed,2024-06-30 16:33:59
9003,9003,436.45,Credit Card,Completed,2023-11-10 23:39:16
9004,9004,390.46,Cash,Completed,2024-07-24 13:14:22
9005,9005,252.83,Cash,Completed,2024-08-30 20:52:49
9006,9006,639.28,Paytm,Completed,2025-04-02 01:41:51
9007,9007,124.78,Cash,Completed,2025-05-17 23:31:04
9008,9008,196.09,Cash,Completed,2024-05-20 15:42:12
9009,9009,478.16,Paytm,Completed,2024-03-17 09:10:25
9010,9010,526.82,Credit Card,Completed,2024-08-17 17:14:24
9011,9011,724.05,Cash,Completed,2024-03-02 06:20:02
9012,9012,705.73,PayPal,Completed,2023-11-28 10:15:02
9013,9013,563.46,UPI,Completed,2024-10-22 12:41:37
9014,9014,786.22,PayPal,Pending,2023-09-07 15:54:29
9015,9015,628.65,UPI,Completed,2024-05-20 10:13:28
9016,9016,406.83,Cash,Completed,2024-08-09 21:45:33
9017,9017,664.87,Paytm,Completed,2025-05-16 21:22:02
9018,9018,52.44,Cash,Completed,2025-07-14 02:03:58
9019,9019,356.17,PayPal,Completed,2024-09-16 01:46:47
9020,9020,210.24,Cash,Completed,2024-10-29 19:07:32
9021,9021,668.81,Cash,Completed,2024-05-09 00:42:15
9022,9022,546.89,UPI,Completed,2024-12-22 06:49:33
9023,9023,263.75,PayPal,Completed,2024-09-09 14:52:23
9024,9024,790.45,UPI,Pending,2025-07-16 22:20:31
9025,9025,631.38,PayPal,Completed,2024-12-22 03:06:49
9026,9026,795.11,Cash,Completed,2025-02-23 05:56:20
9027,9027,656.55,PayPal,Completed,2025-05-01 18:45:46
9028,9028,170.74,Paytm,Completed,2024-02-26 19:43:53
9029,9029,490.27,Cash,Completed,2023-12-03 09:22:48
9030,9030,297.21,Paytm,Pending,2025-03-16 12:57:58
9031,9031,361.83,Credit Card,Completed,2024-11-27 01:01:13
9032,9032,633.46,Cash,Completed,2025-05-25 11:57:33
9033,9033,277.09,PayPal,Completed,2024-04-17 16:28:51
9034,9034,748.3,Credit Card,Completed,2025-07-10 16:03:38
9035,9035,352.97,UPI,Completed,2023-12-22 06:43:31
9036,9036,319.18,Paytm,Completed,2024-03-13 04:02:37
9037,9037,454.9,Paytm,Completed,2024-11-24 21:46:45
9038,9038,453.45,UPI,Failed,2024-06-21 10:08:26
9039,9039,718.95,Credit Card,Failed,2025-04-24 18:29:15
9040,9040,384.46,Paytm,Completed,2024-07-26 00:10:13
9041,9041,571.29,Cash,Completed,2023-12-09 00:08:57
9042,9042,587.82,PayPal,Completed,2024-05-23 13:26:28
9043,9043,329.8,UPI,Completed,2024-11-02 16:24:29
9044,9044,53.29,UPI,Completed,2024-05-29 06:52:29
9045,9045,797.01,Cash,Completed,2023-10-13 20:34:55
9046,9046,161.03,UPI,Completed,2024-11-12 21:02:03
9047,9047,711.71,PayPal,Pending,2024-12-07 10:35:01
9048,9048,326.25,Cash,Completed,2023-10-22 19:04:55
9049,9049,411.11,UPI,Completed,2025-05-09 22:55:00
9050,9050,78.6,Paytm,Completed,2023-12-20 10:34:17
9051,9051,654.9,Credit Card,Completed,2024-01-03 00:00:40
9052,9052,722.85,Cash,Completed,2025-04-20 03:46:28
9053,9053,618.4,Paytm,Completed,2025-03-24 01:52:43
9054,9054,139.43,Paytm,Completed,2024-10-01 20:55:10
9055,9055,397.46,Paytm,Completed,2023-08-16 01:53:54
9056,9056,441.99,Cash,Completed,2024-04-20 05:41:27
9057,9057,319.87,Credit Card,Pending,2023-09-10 02:27:18
9058,9058,529.35,UPI,Completed,2024-09-10 13:30:43
9059,9059,590.35,Cash,Completed,2025-03-31 05:19:05
9060,9060,606.46,Credit Card,Completed,2025-01-10 00:10:44
9061,9061,591.52,Credit Card,Completed,2025-07-20 13:19:58
9062,9062,720.96,PayPal,Completed,2025-02-02 19:26:51
9063,9063,252.89,UPI,Completed,2024-02-15 06:51:32
9064,9064,492.66,Cash,Pending,2024-01-25 18:14:56
9065,9065,390.78,Paytm,Completed,2024-04-05 19:05:00
9066,9066,593.27,UPI,Completed,2023-08-18 18:54:02
9067,9067,106.13,Paytm,Completed,2024-04-04 03:30:04
9068,9068,385.94,Cash,Completed,2023-12-12 19:07:55
