trip_id,user_id,driver_id,start_location_id,end_location_id,start_time,end_time,trip_type,fare,distance_km,rating,status
8676,1905,4772,339,835,2025-06-11 05:09:05,2025-06-11 05:39:05,UberPool,232.32,16.9,4.74,Completed
8677,2464,8314,7909,3759,2024-12-14 11:03:50,2024-12-14 11:37:50,UberPool,142.38,16.33,4.67,Completed
8678,7719,3991,4882,7589,2023-09-16 06:18:28,2023-09-16 06:46:28,UberPool,138.89,19.52,4.14,Completed
8679,7724,1534,240,3000,2023-09-09 19:29:46,2023-09-09 19:39:46,UberPool,537.87,7.41,4.57,Completed
8680,5813,4594,5212,2693,2025-03-02 08:10:57,2025-03-02 08:50:57,UberBlack,721.7,19.11,4.72,Completed
8681,9687,6372,3134,4196,2023-12-21 13:19:10,2023-12-21 13:30:10,UberPool,433.49,17.71,4.12,Completed
8682,8899,9507,4461,8822,2024-06-14 06:13:36,2024-06-14 06:40:36,UberPool,111.59,5.03,4.93,Completed
8683,544,7273,7316,9456,2023-10-16 07:59:26,2023-10-16 08:19:26,UberPool,362.0,4.11,3.91,Completed
8684,1751,1503,4034,1831,2024-07-06 17:15:54,2024-07-06 17:45:54,UberX,587.94,13.05,4.79,Completed
8685,4118,8930,6345,2726,2024-07-10 01:47:58,2024-07-10 02:13:58,UberPool,605.62,9.98,3.99,No Show
8686,3335,843,3878,4612,2024-10-22 04:08:42,2024-10-22 04:39:42,UberBlack,554.2,17.66,4.99,Cancelled
8687,9146,1874,3384,5162,2024-05-04 04:38:20,2024-05-04 04:51:20,UberBlack,738.08,10.43,4.29,Completed
8688,131,597,2469,354,2024-01-19 10:44:43,2024-01-19 11:16:43,UberBlack,53.7,1.32,3.64,Completed
8689,2522,8605,9543,170,2025-03-19 13:46:29,2025-03-19 14:05:29,UberPool,748.83,18.7,4.4,Completed
8690,9183,952,2924,1523,2024-03-23 06:57:36,2024-03-23 07:24:36,UberX,718.42,15.96,4.85,Completed
8691,6094,2340,2309,5707,2024-01-24 01:19:53,2024-01-24 01:39:53,UberBlack,786.54,9.01,3.81,Completed
8692,5287,4610,5593,9532,2023-12-23 17:34:59,2023-12-23 17:40:59,UberX,288.84,11.93,3.97,Completed
8693,4541,7051,4382,2382,2024-11-30 22:17:51,2024-11-30 22:41:51,UberPool,617.46,16.31,4.38,Completed
8694,8795,5162,8367,7160,2024-04-25 12:56:31,2024-04-25 13:16:31,UberX,97.76,8.36,4.15,Cancelled
8695,8653,3359,2465,6352,2023-09-22 02:00:47,2023-09-22 02:12:47,UberBlack,135.42,15.27,4.58,Completed
8696,1112,2231,8122,9059,2025-02-12 14:15:07,2025-02-12 14:44:07,UberX,533.58,3.2,3.85,Completed
8697,1965,1028,2250,7113,2024-06-03 00:30:02,2024-06-03 00:38:02,UberX,190.82,1.67,3.8,Completed
8698,3571,7388,7984,2300,2024-12-28 19:41:31,2024-12-28 19:49:31,UberPool,314.1,15.0,4.51,Completed
8699,3205,2924,1602,6954,2024-02-23 00:48:11,2024-02-23 00:57:11,UberPool,56.88,8.97,4.73,Cancelled
8700,1532,256,2298,3096,2024-06-05 06:01:10,2024-06-05 06:27:10,UberX,310.73,8.94,3.97,Completed
8701,7909,3685,3816,1086,2023-08-24 00:25:45,2023-08-24 00:59:45,UberX,379.52,6.98,4.22,Completed
8702,2822,8807,7746,2441,2023-08-28 04:51:37,2023-08-28 05:02:37,UberPool,62.82,17.37,4.96,Completed
8703,8661,8706,7031,1173,2025-04-27 08:10:18,2025-04-27 08:36:18,UberX,505.45,9.54,4.53,Completed
8704,8252,1967,1385,7050,2023-10-15 05:20:29,2023-10-15 05:44:29,UberPool,623.25,11.65,4.34,Completed
8705,8137,1792,5248,8435,2025-06-12 19:52:56,2025-06-12 19:59:56,UberPool,186.36,18.21,4.98,Completed
8706,8929,8935,2446,612,2024-05-18 16:40:40,2024-05-18 17:05:40,UberPool,485.24,19.73,4.74,Completed
8707,9614,9306,4817,3759,2025-04-21 10:07:46,2025-04-21 10:29:46,UberPool,514.93,14.58,3.61,Completed
8708,7500,3439,2302,7222,2024-05-06 21:07:56,2024-05-06 21:18:56,UberBlack,210.11,9.35,4.94,Completed
8709,7452,7126,8621,7671,2023-11-04 23:56:01,2023-11-05 00:31:01,UberX,138.65,9.84,4.52,Cancelled
8710,9931,6779,7096,1656,2024-06-10 00:01:50,2024-06-10 00:42:50,UberBlack,223.94,11.62,3.58,Completed
8711,4240,7010,6895,1616,2024-07-09 04:33:43,2024-07-09 04:49:43,UberPool,471.33,19.35,3.97,No Show
8712,4178,5741,3338,4292,2023-08-11 01:08:07,2023-08-11 01:45:07,UberX,566.3,12.79,4.71,Cancelled
8713,1333,9486,9206,6678,2024-08-07 21:40:59,2024-08-07 22:02:59,UberPool,321.39,6.38,4.83,No Show
8714,8254,6710,2918,48,2023-12-22 12:33:48,2023-12-22 12:47:48,UberPool,121.48,5.55,3.55,Completed
8715,6650,470,5892,7866,2024-09-26 22:30:42,2024-09-26 22:59:42,UberBlack,568.9,4.04,3.81,Completed
8716,7242,6225,8154,170,2025-07-15 06:05:11,2025-07-15 06:48:11,UberPool,727.47,13.06,4.22,Completed
8717,5680,3863,8488,7105,2024-10-19 18:40:46,2024-10-19 19:16:46,UberBlack,411.56,10.46,3.87,Completed
8718,6818,9644,4748,4554,2024-12-30 03:43:31,2024-12-30 04:27:31,UberX,131.78,19.71,4.42,No Show
8719,8521,1117,5266,4530,2024-09-25 08:50:43,2024-09-25 08:58:43,UberBlack,566.58,14.86,4.76,Completed
8720,1435,1536,8556,8886,2025-06-14 17:23:17,2025-06-14 17:42:17,UberX,557.89,13.31,4.52,Completed
8721,8657,4845,4608,825,2024-12-19 12:05:46,2024-12-19 12:30:46,UberPool,439.69,18.99,4.47,Cancelled
8722,3522,6069,2853,8001,2024-06-01 14:53:25,2024-06-01 15:06:25,UberPool,288.78,15.47,4.04,Completed
8723,408,2470,4536,5907,2024-04-14 07:22:48,2024-04-14 07:37:48,UberX,157.89,9.98,4.62,Completed
8724,8310,4355,7652,5208,2024-09-07 12:41:24,2024-09-07 13:22:24,UberPool,425.44,6.78,4.73,Completed
8725,4540,6523,2611,5353,2025-05-03 22:13:48,2025-05-03 22:26:48,UberPool,136.73,18.07,4.64,Completed
8726,9372,3456,4406,9168,2024-01-30 01:10:13,2024-01-30 01:51:13,UberBlack,339.02,10.53,4.62,Completed
8727,3900,4846,6703,1574,2023-09-11 07:24:46,2023-09-11 07:32:46,UberX,733.46,9.87,4.5,Completed
8728,3622,7957,8940,6397,2024-11-05 08:57:55,2024-11-05 09:16:55,UberPool,455.73,11.58,3.78,Completed
8729,8920,6697,7687,4383,2024-09-08 09:44:17,2024-09-08 10:22:17,UberPool,484.98,7.84,4.93,No Show
8730,1877,3843,2140,3190,2025-06-21 16:59:03,2025-06-21 17:16:03,UberBlack,465.88,14.73,4.25,No Show
8731,4669,9229,9977,517,2024-01-26 14:06:54,2024-01-26 14:35:54,UberPool,445.65,12.39,4.73,Completed
8732,454,1012,1390,6123,2025-07-26 04:22:43,2025-07-26 05:06:43,UberX,406.51,12.84,3.81,No Show
8733,6036,8771,3759,6039,2024-07-09 06:37:49,2024-07-09 07:13:49,UberBlack,364.22,10.86,3.99,Completed
8734,7521,9066,9366,9801,2024-06-27 01:23:30,2024-06-27 01:31:30,UberPool,663.95,10.17,5.0,Completed
8735,6681,7784,644,2224,2024-12-25 19:24:21,2024-12-25 20:05:21,UberBlack,766.33,16.46,4.46,Completed
8736,299,2313,1643,7110,2024-03-28 16:58:58,2024-03-28 17:07:58,UberPool,570.49,12.1,3.55,Completed
8737,9605,5417,5484,5060,2025-06-21 10:21:53,2025-06-21 10:30:53,UberBlack,172.14,7.86,4.11,Completed
8738,638,2379,2732,3015,2025-06-09 23:08:56,2025-06-09 23:40:56,UberBlack,330.84,12.45,4.17,Completed
8739,2127,6224,4515,3305,2025-02-28 20:04:15,2025-02-28 20:39:15,UberPool,566.68,18.71,4.86,Completed
8740,2228,627,4614,4622,2023-10-16 18:38:29,2023-10-16 19:10:29,UberX,510.41,5.46,4.09,Cancelled
8741,9850,7823,4369,6119,2025-05-22 16:23:47,2025-05-22 16:58:47,UberX,289.83,9.09,4.93,Completed
8742,7948,3253,2090,5627,2024-06-23 00:07:08,2024-06-23 00:31:08,UberX,630.23,14.29,4.96,Completed
8743,5816,5241,3147,6190,2024-05-22 08:52:16,2024-05-22 09:02:16,UberX,156.21,10.57,4.08,Completed
8744,8882,6597,3200,6007,2023-08-18 05:17:15,2023-08-18 05:32:15,UberX,551.93,13.06,4.12,Completed
8745,3701,4828,3607,4783,2025-04-23 06:13:04,2025-04-23 06:37:04,UberX,466.98,8.1,4.31,Completed
8746,5902,15,8569,6147,2024-08-07 00:15:15,2024-08-07 00:40:15,UberBlack,238.57,13.92,3.68,Completed
8747,8153,6328,3650,7785,2025-02-13 11:01:45,2025-02-13 11:10:45,UberPool,208.0,16.09,4.4,Completed
8748,1626,5755,791,4775,2025-08-02 13:34:18,2025-08-02 13:48:18,UberBlack,717.61,17.92,4.08,Completed
8749,7598,9131,181,8906,2024-06-03 07:50:36,2024-06-03 08:02:36,UberPool,561.79,10.79,3.8,Completed
8750,8002,3908,4820,2009,2024-05-15 13:27:55,2024-05-15 13:54:55,UberPool,125.92,13.24,4.31,Completed
8751,8081,9342,2077,3527,2024-06-05 00:59:45,2024-06-05 01:37:45,UberX,603.21,12.63,4.27,Completed
8752,6319,7935,9244,4984,2024-08-13 00:12:11,2024-08-13 00:41:11,UberX,592.55,7.71,3.73,No Show
8753,3325,4464,978,9425,2025-06-12 21:03:00,2025-06-12 21:19:00,UberBlack,688.94,6.18,3.86,Completed
8754,8418,4975,3188,2614,2024-02-07 02:17:31,2024-02-07 02:39:31,UberPool,688.37,12.75,4.82,Completed
8755,3336,8108,8363,9940,2024-09-26 02:46:28,2024-09-26 03:21:28,UberX,653.02,4.84,4.06,Completed
8756,3590,9919,7170,5638,2025-03-30 06:24:10,2025-03-30 07:05:10,UberBlack,321.09,2.28,3.7,No Show
8757,5945,4089,5195,6830,2024-05-04 05:35:32,2024-05-04 05:46:32,UberX,701.78,3.45,4.33,Completed
8758,3223,1617,9219,8465,2024-07-26 09:56:43,2024-07-26 10:19:43,UberPool,532.86,2.17,4.7,Completed
8759,1632,951,2642,7431,2024-05-17 12:54:40,2024-05-17 13:22:40,UberX,740.83,6.96,3.92,Completed
8760,8355,3583,8105,5062,2023-09-25 06:22:12,2023-09-25 06:40:12,UberPool,204.65,9.66,4.1,Completed
8761,4923,4301,184,4248,2025-07-16 18:58:12,2025-07-16 19:28:12,UberX,501.08,4.82,4.37,Completed
8762,964,5486,3044,5465,2024-07-17 10:35:50,2024-07-17 10:49:50,UberX,133.69,6.53,4.7,Completed
8763,4120,1871,7524,3520,2023-10-13 23:42:04,2023-10-13 23:52:04,UberBlack,509.91,8.85,3.9,No Show
8764,5257,578,4268,7674,2024-03-13 11:43:14,2024-03-13 12:01:14,UberPool,783.64,4.76,4.01,Completed
8765,2667,9764,3791,4956,2024-05-09 16:39:47,2024-05-09 16:55:47,UberBlack,614.42,8.25,4.1,Completed
8766,9638,1383,5816,2071,2023-12-16 03:48:03,2023-12-16 04:25:03,UberPool,53.12,13.51,3.65,Completed
8767,5450,8221,6240,6151,2023-12-13 21:03:28,2023-12-13 21:14:28,UberBlack,548.68,8.62,4.47,Completed
8768,4705,4743,2716,3216,2024-04-02 07:29:06,2024-04-02 07:56:06,UberPool,486.63,5.71,4.84,Completed
8769,6715,9774,5154,4253,2023-09-28 20:22:58,2023-09-28 20:30:58,UberBlack,593.76,14.77,4.69,Completed
8770,6811,5780,6069,2654,2025-04-30 05:36:29,2025-04-30 05:41:29,UberX,550.57,11.24,4.91,Completed
8771,8568,8488,8908,6919,2024-03-01 05:02:17,2024-03-01 05:38:17,UberBlack,123.57,5.38,4.33,No Show
8772,8328,705,79,8533,2025-03-08 04:35:04,2025-03-08 04:50:04,UberBlack,216.1,5.67,4.96,Completed
8773,8305,565,8676,7855,2025-01-04 13:23:26,2025-01-04 13:53:26,UberX,524.78,4.35,4.95,Completed
8774,857,3991,3367,1354,2024-11-05 13:30:37,2024-11-05 14:13:37,UberX,469.94,9.54,4.08,Completed
8775,5871,3102,8757,1773,2023-11-03 12:18:07,2023-11-03 12:46:07,UberBlack,389.16,6.23,4.44,Completed
8776,1858,8885,9714,9326,2024-12-18 10:39:16,2024-12-18 11:03:16,UberBlack,766.38,10.17,4.61,Completed
8777,1695,1762,1317,5654,2025-02-15 23:23:20,2025-02-15 23:58:20,UberPool,512.5,16.45,4.87,Cancelled
8778,1330,853,3917,8717,2023-09-17 21:13:55,2023-09-17 21:21:55,UberX,224.03,14.06,4.11,Completed
8779,5043,2869,6029,9560,2025-07-11 09:37:12,2025-07-11 09:53:12,UberPool,456.62,17.45,4.44,Completed
8780,4905,4584,6225,1081,2024-10-21 23:20:00,2024-10-21 23:42:00,UberBlack,56.31,16.84,4.22,Completed
8781,6312,2590,7882,498,2025-04-06 15:17:03,2025-04-06 16:02:03,UberBlack,654.15,10.13,4.0,Completed
8782,375,1816,6058,4886,2023-08-22 07:10:24,2023-08-22 07:21:24,UberX,540.24,14.75,3.52,Cancelled
8783,3350,946,9465,4103,2024-12-05 22:51:31,2024-12-05 23:20:31,UberPool,528.37,10.13,4.51,Completed
8784,63,213,1743,2251,2024-04-12 19:50:51,2024-04-12 20:16:51,UberX,251.23,10.58,4.05,Completed
8785,5696,7941,581,7681,2025-06-14 04:16:16,2025-06-14 04:49:16,UberX,783.64,15.83,4.14,Completed
8786,4402,9738,3771,7502,2024-01-17 14:25:11,2024-01-17 14:50:11,UberBlack,706.99,13.99,4.58,Completed
8787,6661,5304,7562,2207,2024-10-23 20:59:18,2024-10-23 21:34:18,UberX,238.89,6.6,3.64,Completed
8788,4535,416,9942,7121,2025-05-09 22:39:21,2025-05-09 23:11:21,UberX,88.72,4.54,4.2,Completed
8789,7716,5342,4190,3336,2023-08-23 00:35:29,2023-08-23 00:46:29,UberBlack,62.4,1.25,3.75,Completed
8790,5403,3698,4847,464,2024-03-12 19:36:17,2024-03-12 20:20:17,UberBlack,636.24,9.35,3.79,Completed
8791,1435,6543,3470,3346,2023-09-07 07:31:09,2023-09-07 07:45:09,UberPool,237.52,16.85,4.95,Completed
8792,1140,8506,7844,701,2023-09-18 10:59:55,2023-09-18 11:05:55,UberPool,423.13,17.29,4.49,Completed
8793,6959,4340,3942,4101,2025-07-03 10:59:39,2025-07-03 11:33:39,UberPool,103.1,18.31,4.93,Completed
8794,228,5495,7993,8402,2024-03-01 01:34:50,2024-03-01 02:04:50,UberX,529.1,10.71,3.82,Completed
8795,3313,6685,7617,5891,2025-02-22 22:39:26,2025-02-22 22:48:26,UberPool,187.01,8.57,4.09,Completed
8796,6016,9847,4099,2143,2024-03-17 23:48:46,2024-03-17 23:55:46,UberPool,101.13,17.78,3.57,Completed
8797,4300,941,3487,9339,2024-02-23 21:00:26,2024-02-23 21:25:26,UberPool,629.45,10.19,4.58,Completed
8798,459,1923,730,1951,2023-10-26 11:48:00,2023-10-26 12:21:00,UberX,244.17,18.97,3.63,Cancelled
8799,6455,6953,1967,8581,2025-06-12 01:52:23,2025-06-12 02:33:23,UberPool,297.8,12.51,3.8,Completed
8800,676,1067,6772,5930,2024-10-09 02:50:19,2024-10-09 03:20:19,UberPool,527.6,3.92,3.61,Completed
8801,5236,6088,2229,5175,2023-11-01 19:19:32,2023-11-01 19:47:32,UberX,188.55,9.24,4.43,Completed
8802,4084,3802,6831,1374,2025-04-05 12:12:58,2025-04-05 12:33:58,UberBlack,221.16,16.01,3.81,Completed
8803,5993,2505,4821,1188,2025-07-26 18:55:19,2025-07-26 19:24:19,UberBlack,638.26,15.19,3.73,Cancelled
8804,603,1875,7512,9326,2024-07-29 07:42:07,2024-07-29 08:06:07,UberPool,178.51,18.93,4.34,Completed
8805,8083,1795,8564,5316,2024-06-29 03:03:39,2024-06-29 03:33:39,UberPool,524.98,11.19,4.03,Completed
8806,2416,9188,9944,1169,2024-10-16 23:02:20,2024-10-16 23:19:20,UberBlack,683.37,7.15,4.57,Cancelled
8807,3665,4507,8488,5607,2024-01-31 09:26:23,2024-01-31 09:46:23,UberPool,75.26,2.12,3.79,No Show
8808,1753,5834,7710,6977,2024-04-28 08:19:24,2024-04-28 08:46:24,UberX,773.4,12.45,3.79,Completed
8809,389,3948,3613,2791,2023-09-19 07:56:20,2023-09-19 08:07:20,UberX,759.92,9.22,4.43,Completed
8810,8768,8913,596,599,2024-10-09 03:07:21,2024-10-09 03:12:21,UberBlack,727.61,1.03,3.64,Completed
8811,5654,1830,775,3240,2025-03-24 22:11:03,2025-03-24 22:38:03,UberPool,506.29,9.4,4.31,Cancelled
8812,687,1927,6387,313,2024-01-22 04:54:58,2024-01-22 05:18:58,UberPool,181.26,9.83,3.61,No Show
8813,9508,1094,3452,4921,2025-02-02 20:33:31,2025-02-02 20:38:31,UberBlack,66.42,17.53,4.76,Completed
8814,4061,3088,4968,2163,2024-08-05 00:01:43,2024-08-05 00:26:43,UberBlack,560.28,5.24,3.75,Completed
8815,3773,8912,8875,7475,2025-07-26 17:46:22,2025-07-26 18:18:22,UberPool,752.87,19.61,4.62,Completed
8816,1412,456,5126,8299,2024-12-10 11:37:02,2024-12-10 12:15:02,UberBlack,495.66,16.43,4.61,Completed
8817,289,3567,8376,8134,2023-08-30 02:59:49,2023-08-30 03:12:49,UberPool,380.29,3.16,3.78,Completed
8818,4999,7943,7042,1329,2023-09-12 11:27:18,2023-09-12 11:44:18,UberX,133.41,18.92,4.99,Completed
8819,993,5870,7407,7682,2025-04-06 10:40:59,2025-04-06 11:05:59,UberX,543.58,4.35,4.32,Completed
8820,1724,1065,861,5748,2024-06-04 02:33:25,2024-06-04 02:44:25,UberBlack,195.64,9.85,3.93,Completed
8821,1812,5445,8097,7423,2024-04-05 04:15:58,2024-04-05 04:29:58,UberBlack,255.7,18.09,4.18,Cancelled
8822,6864,8114,6799,1103,2024-09-06 20:50:57,2024-09-06 21:30:57,UberPool,543.29,18.72,3.85,Completed
8823,9407,6698,2532,487,2024-06-29 12:37:14,2024-06-29 13:07:14,UberBlack,767.0,6.7,4.29,Completed
8824,8200,9307,5184,3766,2025-01-22 11:03:55,2025-01-22 11:12:55,UberX,256.61,19.73,4.02,Completed
8825,2471,5169,1369,6132,2024-09-03 06:53:01,2024-09-03 07:03:01,UberX,793.45,17.76,4.99,Completed
8826,7798,6240,8774,9118,2025-01-14 12:48:37,2025-01-14 13:00:37,UberPool,189.99,6.86,3.91,Completed
8827,5669,6569,3708,2500,2024-12-18 05:03:07,2024-12-18 05:34:07,UberX,138.03,11.78,4.5,Completed
8828,6760,6854,5664,6579,2025-05-11 07:02:48,2025-05-11 07:07:48,UberBlack,59.21,8.51,3.55,No Show
8829,2663,9750,918,2881,2024-11-03 00:42:44,2024-11-03 01:16:44,UberBlack,243.59,10.39,3.67,Completed
8830,3550,9309,7379,1862,2023-12-23 21:09:55,2023-12-23 21:54:55,UberBlack,290.65,3.46,4.89,Completed
8831,922,1270,6035,129,2024-01-16 08:36:40,2024-01-16 09:19:40,UberPool,386.04,6.24,4.42,Completed
8832,502,7506,7456,3693,2025-06-23 15:41:07,2025-06-23 15:55:07,UberBlack,87.07,12.07,3.76,Completed
8833,9651,5775,4876,9733,2025-02-25 15:36:11,2025-02-25 16:18:11,UberX,422.93,12.3,4.39,Completed
8834,8495,446,3490,5607,2025-05-05 16:59:33,2025-05-05 17:28:33,UberBlack,794.57,15.06,4.24,Completed
8835,893,2007,8037,8126,2025-05-28 11:48:46,2025-05-28 11:58:46,UberBlack,753.26,18.27,4.97,Completed
8836,7801,2819,5976,3344,2025-06-13 01:18:40,2025-06-13 01:39:40,UberBlack,629.13,10.36,4.11,Completed
8837,7151,9143,9007,6963,2025-04-06 23:17:28,2025-04-06 23:22:28,UberPool,120.78,12.81,4.58,Completed
8838,1042,3627,9956,9923,2024-01-27 11:27:39,2024-01-27 11:54:39,UberBlack,767.53,11.87,3.8,Completed
8839,6457,1418,9365,6859,2025-07-24 05:10:18,2025-07-24 05:51:18,UberBlack,693.82,11.68,3.51,Completed
8840,347,1293,5009,5021,2025-05-28 01:39:20,2025-05-28 02:11:20,UberPool,589.18,3.11,4.11,Completed
8841,4200,4396,3991,6363,2024-08-17 03:01:41,2024-08-17 03:11:41,UberBlack,579.59,6.82,3.53,Completed
8842,8080,770,5560,9918,2024-11-16 08:08:11,2024-11-16 08:21:11,UberPool,100.31,1.49,4.41,Completed
8843,5644,7053,8967,6540,2023-11-23 18:50:18,2023-11-23 19:08:18,UberPool,155.3,9.27,4.11,Completed
8844,2368,8969,155,4347,2023-08-18 19:43:43,2023-08-18 20:12:43,UberX,88.24,16.13,4.3,Completed
8845,2832,3964,9825,2112,2024-06-15 11:25:19,2024-06-15 11:34:19,UberPool,159.47,5.09,3.66,Cancelled
8846,9540,7194,6968,5127,2024-01-08 05:42:08,2024-01-08 06:04:08,UberPool,796.85,14.58,3.58,Completed
8847,238,6473,3770,7329,2024-09-26 08:14:23,2024-09-26 08:34:23,UberPool,125.41,11.07,4.98,Completed
8848,4179,3431,6989,7892,2023-08-25 18:50:35,2023-08-25 19:19:35,UberBlack,773.26,13.68,4.27,Completed
8849,1577,9789,5573,6209,2024-08-09 22:53:15,2024-08-09 23:20:15,UberX,505.39,2.86,4.52,Completed
8850,3927,7033,3323,5791,2025-04-25 18:48:59,2025-04-25 19:01:59,UberPool,768.47,16.47,3.91,Completed
8851,6895,9498,9013,7550,2024-06-06 10:49:32,2024-06-06 11:05:32,UberBlack,559.14,10.47,4.7,Completed
8852,4754,3894,4561,7956,2024-11-01 23:30:10,2024-11-01 23:56:10,UberBlack,384.48,12.55,4.47,Completed
8853,5887,6348,8025,6977,2024-06-18 10:18:28,2024-06-18 11:01:28,UberX,624.18,10.27,3.73,Completed
8854,5746,7296,339,3316,2024-12-02 14:06:24,2024-12-02 14:27:24,UberBlack,215.14,8.66,4.45,Completed
8855,185,7933,7375,9068,2025-07-26 16:21:17,2025-07-26 16:48:17,UberPool,186.59,5.44,4.3,Completed
8856,9818,3547,5998,6860,2024-08-25 23:12:06,2024-08-25 23:24:06,UberX,680.77,18.93,4.97,No Show
8857,5327,2108,9845,1232,2023-12-04 11:08:07,2023-12-04 11:36:07,UberBlack,683.01,19.92,3.97,Completed
8858,1459,935,2782,1334,2024-11-11 19:02:25,2024-11-11 19:34:25,UberPool,504.01,19.34,4.13,Cancelled
8859,709,5811,7951,8237,2023-08-30 02:09:56,2023-08-30 02:42:56,UberX,667.69,17.21,3.58,Completed
8860,7262,8350,2578,8971,2025-06-21 11:41:57,2025-06-21 12:18:57,UberPool,714.87,15.36,4.53,Completed
8861,2439,3973,1147,7854,2023-09-18 14:39:29,2023-09-18 15:11:29,UberPool,357.1,18.18,3.75,Completed
8862,4300,8059,2097,2711,2024-05-22 21:42:10,2024-05-22 22:21:10,UberX,563.96,3.91,4.9,Completed
8863,7606,2582,3111,3182,2024-03-02 13:13:44,2024-03-02 13:44:44,UberPool,180.7,12.29,3.64,Completed
8864,4336,4870,220,9349,2024-02-07 13:01:37,2024-02-07 13:35:37,UberBlack,412.32,6.1,4.83,Completed
8865,6984,1276,2978,595,2025-01-10 09:58:49,2025-01-10 10:20:49,UberBlack,529.86,4.6,4.52,Completed
8866,846,765,7567,1429,2024-12-13 19:54:54,2024-12-13 20:05:54,UberPool,180.98,18.95,4.99,Completed
8867,972,2379,4277,9613,2025-03-30 03:09:25,2025-03-30 03:54:25,UberPool,500.69,9.1,4.46,Completed
8868,744,5931,7706,939,2024-10-13 09:46:53,2024-10-13 09:59:53,UberX,781.05,4.22,4.62,No Show
8869,3475,4850,3393,8970,2025-05-06 10:53:23,2025-05-06 11:08:23,UberX,785.71,1.48,3.74,Cancelled
8870,6531,9080,4089,4059,2025-01-03 17:35:59,2025-01-03 18:18:59,UberX,760.95,4.1,4.32,Completed
8871,9756,8854,2040,6116,2025-06-27 14:02:25,2025-06-27 14:08:25,UberBlack,145.5,2.99,5.0,No Show
8872,5516,431,6522,453,2024-04-02 19:17:06,2024-04-02 19:26:06,UberBlack,720.99,7.63,4.52,Completed
8873,9898,6139,4634,4016,2023-12-04 02:08:15,2023-12-04 02:48:15,UberPool,622.93,16.54,3.68,Completed
8874,1848,6994,7232,3098,2024-09-12 00:04:07,2024-09-12 00:24:07,UberBlack,83.61,3.91,3.59,Completed
8875,7522,9434,5781,4744,2023-11-29 18:59:50,2023-11-29 19:08:50,UberX,165.41,18.22,4.98,Completed
8876,7136,4731,836,7186,2024-02-14 21:18:08,2024-02-14 21:47:08,UberPool,716.23,19.64,4.44,Completed
8877,5380,5768,9001,7329,2024-11-08 07:41:39,2024-11-08 07:55:39,UberX,51.38,2.91,3.55,Completed
8878,4713,4979,1009,7476,2025-04-19 00:00:39,2025-04-19 00:30:39,UberBlack,262.69,11.88,4.67,Completed
8879,678,8862,1076,5229,2024-07-01 13:49:06,2024-07-01 14:15:06,UberPool,647.77,8.65,3.88,Cancelled
8880,5170,5245,8506,4307,2024-02-01 21:43:23,2024-02-01 22:09:23,UberBlack,500.42,5.38,4.79,Completed
8881,2531,8306,9949,806,2024-11-02 20:05:16,2024-11-02 20:43:16,UberPool,532.5,12.55,4.01,Completed
8882,6230,3973,7591,1973,2023-11-10 08:21:57,2023-11-10 08:39:57,UberX,90.56,19.89,4.07,Completed
8883,4082,2196,7019,6679,2024-06-14 06:38:26,2024-06-14 06:59:26,UberX,216.51,10.85,4.35,Completed
8884,897,4978,2357,3117,2025-06-09 09:36:43,2025-06-09 09:57:43,UberX,56.39,13.77,4.62,Completed
8885,5457,8075,4596,6338,2025-02-13 08:11:53,2025-02-13 08:21:53,UberBlack,699.83,3.68,4.81,Completed
8886,5812,7661,3495,3909,2025-06-21 07:54:08,2025-06-21 08:20:08,UberX,128.78,11.57,4.68,Completed
8887,5553,4805,3248,515,2024-02-06 14:51:21,2024-02-06 15:12:21,UberX,178.85,2.36,3.98,Completed
8888,8224,7177,5884,590,2025-06-25 13:51:24,2025-06-25 14:02:24,UberX,164.18,4.85,4.84,Completed
8889,8875,9669,7194,3390,2025-03-23 07:40:08,2025-03-23 07:51:08,UberPool,781.05,13.19,3.59,Completed
8890,5030,535,4338,2168,2024-09-28 17:39:11,2024-09-28 18:07:11,UberX,330.16,15.36,4.95,Completed
8891,9415,8928,2571,7790,2024-09-03 16:31:44,2024-09-03 16:41:44,UberBlack,189.24,18.18,3.71,Completed
8892,8600,7006,341,5091,2025-05-28 08:34:46,2025-05-28 08:44:46,UberX,65.91,2.67,4.04,Completed
8893,6570,1779,695,6112,2025-03-09 05:20:19,2025-03-09 05:25:19,UberPool,629.48,17.77,3.67,Completed
8894,117,485,3872,5807,2024-08-31 09:05:00,2024-08-31 09:21:00,UberBlack,521.83,3.4,4.32,Completed
8895,8267,2936,9775,11,2024-12-13 18:16:56,2024-12-13 18:24:56,UberBlack,360.3,9.91,4.74,Completed
8896,6243,6875,2968,8448,2024-09-07 22:28:51,2024-09-07 23:01:51,UberX,109.89,13.42,3.78,Cancelled
8897,3942,9296,9410,7568,2024-07-14 04:09:50,2024-07-14 04:51:50,UberX,747.25,12.79,3.88,Cancelled
8898,8327,7698,1907,6072,2023-08-20 09:17:29,2023-08-20 09:50:29,UberPool,385.17,19.04,4.81,Completed
8899,9734,9656,2080,6357,2024-04-08 20:48:05,2024-04-08 21:32:05,UberX,374.99,9.16,4.2,Completed
8900,9109,1536,9295,2642,2023-11-16 09:42:55,2023-11-16 10:25:55,UberPool,639.53,19.12,4.19,Completed
